2.731548890716767541e+00	5.744887817540837993e+00	2.776526502155496789e+00	-2.123578075259556996e+00	1.915153735577444616e+00	1.299311687415852568e+00	3.888168102836080386e-01	1.823747153955834754e+00	2.049659492007442463e+00	2.109312727808367427e+00	2.581096563710045366e+00	2.918232755627551356e+00	3.141592653589793116e+00	1.769984619284114880e+00
2.318451862209238268e+00	3.280114965492498813e-01	2.715155591506061672e+00	1.686912128527257693e+00	1.964119715768126273e+00	6.464338056422076484e-01	2.602723605678390228e+00	-6.154007783503974149e-01	1.046959869336905102e+00	-1.800909458066200841e+00	1.701899774752352545e+00	-2.422266502226468443e+00	2.457185885849011875e+00	4.851531059270181245e+00
1.917671472063966709e+00	2.593711502778815792e+00	2.332973406060222743e+00	1.033943313373168582e+00	2.064844358238453914e+00	4.693754782281038263e-01	2.251648166563305686e+00	6.706036433223739879e-01	1.038878036894788304e+00	1.497385284972665653e+00	1.461547821850327722e+00	-2.226413860358709584e+00	2.255553687023641896e+00	6.058409071587029793e+00
1.713590240856655234e+00	3.444985562228795040e+00	1.793521722826002751e+00	6.485249801551171700e-01	2.060140149669809961e+00	6.095275390648208225e-01	9.175947249705032061e-01	9.439972590529793761e-02	1.435541319081878653e+00	9.347739390894731493e-01	9.694290127767717369e-01	2.772858178048532185e+00	2.020649698067609634e+00	5.474415463806717952e+00
1.507505572284253859e+00	2.690304769420550635e+00	1.906443432510096514e+00	1.464859442107795173e+00	2.015977077921739635e+00	8.697751907706481322e-01	1.265338288352483298e+00	-7.771383302606823529e-01	3.840606805188313544e-01	-7.379921407997700467e-01	1.038578929191335209e+00	1.734998825552245938e+00	1.626167061351750931e+00	1.534423891319515842e+00
1.265652441326295508e+00	1.731387283975112545e+00	1.448219655532437145e+00	1.035364372103210195e+00	1.776951676696852500e+00	-9.188463060086741185e-01	1.446704928857110328e+00	4.856463812494509757e-01	1.152214589474492179e+00	5.110697996752795458e-01	8.088528175902711670e-01	1.736632349414502619e+00	1.403996612128744603e+00	5.489292524855706290e+00
9.937888074988828757e-01	5.603312391289598793e+00	1.769719311066950906e+00	2.537974024284542995e+00	2.469522540900438212e+00	-1.621984544056295663e+00	7.848502862405530855e-01	-4.094662800776661671e-01	1.393795048069154996e+00	-4.332716721145860039e-01	4.932799774423315409e-01	-1.696210474861872486e+00	1.181550189382036598e+00	1.855123210500112307e+00
5.474494859561990223e-01	4.981669917246541957e+00	9.023787359913520989e-01	1.324497396045438702e+00	5.248534285793304832e-01	-5.860342418939671338e-01	1.203635365160300896e+00	-1.076564855270115473e+00	9.896988124425468714e-01	8.374916074713483205e-01	3.694473561717008803e-01	-1.110473097304251811e+00	6.718037363194691025e-01	5.446181856028805335e+00
0.000000000000000000e+00	4.319899540401546112e+00	4.767202911558229284e-01	2.411793791358079364e+00	9.578556120661323448e-01	1.825994734659110552e+00	2.306863391623308335e+00	1.624160647483657405e+00	1.702038033404914552e+00	8.669867766633381212e-01	9.729720904909830992e-01	3.422998937848377721e-01	0.000000000000000000e+00	7.363864519671282916e-02
2.408591959049193765e+00	5.739311918817813662e+00	2.341316764199985023e+00	9.280805813481641797e-01	1.207607778027413925e+00	6.667108515160875548e-01	9.105341407117939490e-01	1.540762378599635829e+00	1.570790141131892970e+00	-2.312519782731917051e+00	2.758857395985138794e+00	-2.217074707984253212e+00	3.141592653589793116e+00	5.500655657035757429e+00
2.092181806961792567e+00	1.053359009318243000e+00	2.830807718655476535e+00	1.474754018662309152e+00	1.812732050933952399e+00	9.844170280081209201e-01	1.726989555860450665e+00	1.244919353173350673e+00	1.969161239162857679e+00	-1.253161321353800650e+00	2.373223229749046759e+00	-1.256268805241992137e+00	2.457185885849011875e+00	2.447882322137329147e+00
1.842949686839720380e+00	8.752815655157107633e-02	2.041046361409335486e+00	6.734199844445858396e-01	1.214819927969186697e+00	4.366094239411770217e-01	1.114034724604388682e+00	-1.013907559471595388e+00	6.671762045372005012e-01	2.024072321029255939e+00	1.829314673313394701e+00	1.815201005577772975e+00	2.147803846090910351e+00	4.683812637887038832e+00
1.665811992013194409e+00	6.099554458807823210e+00	2.175467559867779510e+00	1.476188597819708903e+00	2.137148491295730590e+00	-1.023947585701281415e+00	9.157253900473385499e-01	7.556992217627753750e-01	1.784302997802496460e+00	1.004878818155996001e+00	1.962396541203325295e+00	6.855135182718284925e-01	1.917671472063966709e+00	4.289971979846429306e+00
1.331332375318888595e+00	5.056440327421979575e+00	2.092532615710787969e+00	1.996401795886833197e+00	1.203381234899985497e+00	-6.112705743215471887e-01	2.568178014982891888e+00	4.428268362522654877e-01	4.663707567901542728e-01	1.163491645167402444e+00	1.168810801241432440e+00	-2.374778273358156166e+00	1.578702472760162179e+00	2.065583788206901694e+00
