3.141592653589793116e+00	3.110347908657107752e+00	3.000421236380101941e+00	-1.924303052134803460e+00	2.112065940718159229e+00	1.021145560467917379e+00	2.424311686877491212e+00	-1.538777040289693865e+00	1.625398461388680715e+00	-2.185646108205534954e+00	2.620174716526516345e+00	-1.960052091848571765e+00	2.558459191086876139e+00	2.970349521243943691e+00
2.533452539536018122e+00	3.355920128527909885e+00	1.992816077908622585e+00	4.904430906198379958e+00	2.017855197117165211e+00	-3.051105729081892148e-01	1.301759619101280130e+00	6.548721394482861502e-01	1.335147684294472725e+00	1.459292284581890087e+00	2.234725162131295573e+00	1.528640944645958566e+00	2.158145044216940533e+00	5.767603324877297322e-01
2.100240370561130554e+00	4.976740108323183698e+00	2.637966316170404113e+00	9.006124221458888801e-01	2.020893712557433108e+00	3.523512056290388106e+00	1.515622925750435002e+00	-4.019053453124663000e-01	9.729311912547373709e-01	1.137139647124294717e+00	1.260082436301602549e+00	-2.341755022214761173e+00	1.921668550230718919e+00	1.197053473804528423e+00
1.869848508246734653e+00	1.721252675790705178e+00	2.676992704307976645e+00	-2.170011438486243893e+00	2.418403209310616031e+00	-3.197557194824701687e-01	1.726308063593918529e+00	3.617505960325865022e+00	6.274458488058953787e-01	-8.598548819640462471e-01	1.716573141199017494e+00	-4.395249397282073867e-01	1.633970036104898771e+00	3.227483803976603394e+00
1.591841779476733665e+00	7.638714755711096815e-01	2.418668159336674339e+00	-2.057037600915977649e+00	2.015497921179406404e+00	1.951568293797912301e-01	9.370938282248589823e-01	5.109501255173731771e+00	8.448068055858298786e-01	5.077772746020416950e-01	1.123134847578789008e+00	1.328085022222751821e+00	1.437120540673636704e+00	4.065319797607972241e+00
1.271744145343058463e+00	1.802294062093422244e+00	1.988295909867810574e+00	1.875177200517290643e+00	2.839309621800321093e+00	-4.588503294945576738e-01	1.634239704770965584e+00	1.789656172570424641e-01	1.182295735809271608e+00	4.268850783244314329e+00	7.648451612484880036e-01	-1.373585546319150197e+00	1.337194627437795713e+00	1.675942929933518899e+00
1.049460503703919301e+00	1.626314834996266834e+00	1.735015051612558867e+00	-2.063088931981944985e+00	1.792659143648721809e+00	-1.093590081400032554e+00	1.865141731489995403e+00	-1.448120308865636363e-01	1.263788848761135286e+00	1.792885975242166197e+00	3.156736663039729773e-01	1.360001281847634358e+00	9.834476093728529156e-01	1.721382861465204250e+00
7.734674108778970547e-01	3.035540016289520082e+00	1.565667451150770662e+00	2.462211027400927676e+00	1.717648045758459530e+00	-1.258104559334960459e+00	9.665460375642298541e-01	4.428290783701355759e-01	1.266859671227113626e+00	-1.388412402513635180e-01	3.080687927599218945e+00	1.536525071504430739e+00	5.300142510210270608e-01	6.164885839240264787e+00
3.045229602645884159e-01	2.827788069459530984e+00	8.700715749296388246e-01	-2.507805160315027759e+00	1.504583779492807416e-01	1.033320271109557709e+00	1.936430223659575178e+00	1.351212922593203025e+00	1.027095948689512150e+00	-1.241904315537310177e+00	6.896825740517452674e-01	-2.780427442688969686e-01	0.000000000000000000e+00	3.287029185666630937e+00
2.951827856079194401e+00	3.901486991722642017e+00	2.683427770750170804e+00	-7.051939161383290466e-01	1.411519348539376217e+00	9.255817081136227253e-01	1.533277921279356804e-01	-5.975399408561340442e-01	2.301022003958216988e+00	-1.553985846243424174e+00	2.101458303174685405e+00	2.605125345603643172e+00	2.584452206467702240e+00	2.423466055392995866e+00
2.441209044504356385e+00	1.358236492750465874e-01	2.877841968394803995e+00	-1.312782146761855007e+00	2.462236818824884654e+00	-9.432379623155957571e-01	9.644971404459639075e-01	-8.422113777113523492e-01	2.440628402162842825e+00	7.083032874981971538e-01	1.536513240365754651e+00	2.845318129525878259e+00	2.227201581708297962e+00	8.806390700300349428e-01
1.974491821179268358e+00	5.627313695466545918e-01	2.832628230524516066e+00	2.718365291922241855e+00	1.433342216377910150e+00	9.300275164428542518e-02	8.745831867553226502e-01	5.715062482017293499e-01	1.089154447190531005e+00	-1.405710777912195564e+00	1.699102230986383244e+00	-1.694152193671466078e+00	1.936649662875991273e+00	3.418646178859543916e+00
