3.141592653589793116e+00	5.816478680736906881e+00	2.418709678966060039e+00	-8.172716107865571900e-01	1.183205255661775812e+00	7.477260950269961626e-01	1.623151838656813561e+00	1.631769673390691455e+00	2.105252130091035845e+00	1.878011296816086695e+00	2.875960121879621134e+00	1.544731795740762470e+00	2.943250385653658263e+00	3.593257960600140244e+00
2.399396980667640289e+00	4.261766575778509925e+00	2.651217536442343814e+00	-9.124110396204064832e-01	2.241340947678199580e+00	5.960658970630426934e-01	2.212115464194793102e+00	6.408305906183705547e-01	2.273685320081198391e+00	-7.148311435709419071e-01	1.683097775797984585e+00	-2.266990114794633193e+00	2.369858289512268623e+00	5.451274504473074600e+00
2.048533914644822929e+00	3.488151094483659342e+00	2.868667547240862703e+00	-2.061097495419519365e+00	1.360881856680837831e-01	3.206244688800112375e+00	1.131975764679578500e+00	2.710077837652065669e-01	1.768125927656718499e-01	1.517368694861445766e+00	1.283841463807189998e+00	-2.503744267130810996e+00	2.025824056037277110e+00	5.071239428932813098e+00
1.665597047691443233e+00	1.464966658486377860e+00	2.681134735456971008e+00	-2.459992708473303757e+00	1.833924793617255800e+00	-1.214386160748404525e-01	1.606671140170691903e+00	-2.556686923641483533e-01	1.750702306804049480e+00	-4.892765315043943741e-01	1.245132724537113988e+00	-1.761653215370430736e+00	1.788883948362939513e+00	5.853898202808227147e+00
1.462402725628152655e+00	5.435040321387067941e+00	1.903428112390446625e+00	-1.138379718403891738e+00	2.225289965865693720e+00	5.039829025799048567e-01	2.634033113787503044e+00	3.227210820741655439e+00	1.111015494242669543e+00	6.084346109726463947e-01	1.610390829527475809e+00	-4.404641615135231336e-01	1.475995605898349883e+00	1.827822439502145013e-01
1.310951085897937851e+00	2.932487798647756883e+00	1.675005653214812984e+00	1.458991156083741192e+00	2.050383779191322198e+00	-9.084878655096453315e-01	1.706806904931155389e+00	-1.862328223306572994e-01	1.134468042880776739e+00	-3.319386956177569070e-01	4.163768996983339132e-01	-2.714955175423796163e+00	1.380329222818640345e+00	1.589228345159382938e+00
9.749718230445421074e-01	2.759228134353617801e+00	9.984966004303303944e-01	-2.025300798137146807e-01	1.015055882176421065e+00	1.819156608209295811e-01	1.344855325900037979e+00	6.237265117124797253e-01	9.466497867099959995e-01	5.420313924787571042e-02	4.758836448274991193e-01	1.615492219850659605e+00	9.502553054905832353e-01	4.554455914881732070e+00
7.619900613662019540e-01	2.669753768889131074e+00	9.173957015977741714e-01	-9.704978344258171630e-01	2.181014855806281183e+00	1.545802300657257433e+00	2.013474352921235333e+00	6.670118486506523281e-01	7.969523506502256271e-01	-5.017764790737031522e-01	6.448537050406164539e-01	2.421019349129829579e-01	6.692041049448832490e-01	3.491411445247760259e+00
1.983422679361350749e-01	1.966916062671774323e+00	2.539528768896570643e-01	1.704530792207993750e+00	9.309309967134398178e-01	1.896182510257088394e+00	2.595187939739442839e-01	1.676384994267640982e+00	3.224041665847083848e-01	-1.248351009654850019e+00	8.000004172599439745e-01	4.181682989013088547e-01	0.000000000000000000e+00	3.041582727743625369e+00
3.141592653589793116e+00	5.898162723132105434e+00	2.194512064379601668e+00	-5.280648035619523589e-02	2.814985766274002543e+00	-1.400620472326624899e+00	2.335327863137443671e+00	-1.598905663818875222e+00	2.569640168520932910e+00	-1.875804715144693713e+00	2.922145385378446480e+00	-2.184533191272182151e+00	3.141592653589793116e+00	1.985649801063953834e+00
2.419628198691421872e+00	5.787698200421053762e+00	2.732536103045289266e+00	1.379617727913624803e+00	1.813530395113374549e+00	6.729335292633922272e-01	8.238924355017529511e-01	-9.286407076942488903e-01	1.135931052482507697e+00	1.824483985451547774e+00	2.460689991593843384e+00	-6.029223471615573482e-01	2.379602592223591273e+00	3.951757606541584700e+00
